id,host id,host_identity_verified,host name,neighbourhood group,instant_bookable,cancellation_policy,room type,Construction year,price,service fee,minimum nights,number of reviews,last review,review rate number,calculated host listings count,availability 365
1116767,50778476532,,Frederick,Manhattan,FALSE,flexible,Private room,2007,$252 ,$50 ,5,204,6/23/2019,1,1,327
1117319,760769897,,Ryan,Brooklyn,TRUE,moderate,Entire home/apt,2020,,$176 ,2,253,07/02/2019,3,1,124
1117871,25801284480,,Tiana,Brooklyn,TRUE,strict,Private room,2019,,$152 ,2,23,07/01/2019,5,1,137
1118424,62325020363,,Perkins,Manhattan,TRUE,flexible,Private room,2016,,$151 ,2,115,12/05/2018,2,1,192
1118976,47502993049,,Brown,Manhattan,FALSE,moderate,Entire home/apt,2006,,$48 ,5,129,5/19/2019,2,1,81
1119528,21636248705,verified,Perry,Brooklyn,FALSE,strict,Private room,2017,$131 ,$26 ,4,82,06/10/2019,4,2,361
1120081,30191089894,unconfirmed,Andrews,Brooklyn,FALSE,strict,Private room,2005,$444 ,$89 ,3,37,12/31/2018,1,1,341
1120633,79861348248,verified,Cooper,Manhattan,FALSE,strict,Entire home/apt,2010,"$1,089 ",$218 ,1,204,07/01/2019,5,1,353
1121185,11696098683,unconfirmed,Foster,Brooklyn,TRUE,strict,Entire home/apt,2017,$518 ,$104 ,2,69,6/13/2019,2,1,213
1121737,38264908739,verified,Morrison,Manhattan,TRUE,strict,Private room,2010,$220 ,$44 ,1,192,,5,5,137
1122290,49921339869,unconfirmed,Bennett,Queens,TRUE,moderate,Entire home/apt,2016,"$1,133 ",$227 ,2,17,,3,1,336
1122842,38579657286,unconfirmed,Baker,Brooklyn,TRUE,strict,Entire home/apt,2021,$316 ,$63 ,2,222,,2,1,23
1123394,13467711251,unconfirmed,Spencer,Manhattan,TRUE,flexible,Entire home/apt,2015,$396 ,$79 ,3,205,6/23/2019,4,1,19
1123947,79638424542,verified,Ross,Manhattan,FALSE,flexible,Entire home/apt,2020,$813 ,$163 ,3,94,06/09/2019,5,1,395
1124499,18399221085,unconfirmed,Rogers,Manhattan,FALSE,moderate,Entire home/apt,2017,$111 ,$22 ,3,7,5/24/2019,3,1,410
1125051,80178020812,unconfirmed,Martin,Manhattan,TRUE,strict,Entire home/apt,2020,$908 ,$182 ,2,108,6/30/2019,2,1,78
1125604,95734990661,verified,Dixon,Manhattan,TRUE,moderate,Entire home/apt,2008,$823 ,$165 ,3,222,6/26/2019,5,2,188
1126156,46480721644,unconfirmed,Allen,Manhattan,TRUE,flexible,Private room,2011,$186 ,$37 ,1,458,07/03/2019,4,2,338
1126708,20576025416,verified,Murphy,Brooklyn,FALSE,strict,Private room,2021,$84 ,$17 ,2,21,5/17/2019,1,1,66
1127260,81471714501,unconfirmed,Clark,Manhattan,FALSE,moderate,Private room,2018,$241 ,$48 ,7,17,05/08/2019,4,1,322
1127813,5961679794,verified,Montgomery,Manhattan,FALSE,strict,Entire home/apt,2017,$54 ,$11 ,3,41,01/02/2019,3,1,322
1128365,41153188173,unconfirmed,Fowler,Queens,TRUE,strict,Entire home/apt,2020,$656 ,$131 ,14,1,04/03/2022,5,5,80
1128917,25015494698,unconfirmed,Payne,Brooklyn,TRUE,flexible,Entire home/apt,2018,$509 ,$102 ,2,69,5/19/2019,5,1,146
1129470,14920488865,unconfirmed,Adams,Manhattan,FALSE,flexible,Entire home/apt,2016,"$1,198 ",$240 ,4,18,07/01/2019,5,2,382
1130022,969495230,unconfirmed,Morrison,Manhattan,TRUE,flexible,Entire home/apt,2003,$588 ,$118 ,30,82,01/05/2016,1,1,329
1130574,21781584182,verified,Miller,Manhattan,TRUE,strict,Entire home/apt,2014,$228 ,$46 ,4,94,6/23/2019,1,1,9
1131127,12938638555,unconfirmed,Dixon,Manhattan,TRUE,moderate,Entire home/apt,2011,$874 ,$175 ,5,10,05/11/2019,4,1,256
1131679,74291995690,unconfirmed,Cameron,Manhattan,FALSE,flexible,Entire home/apt,2020,"$1,052 ",$210 ,28,183,9/29/2018,2,2,-6
1132231,34228394206,verified,Clark,Manhattan,TRUE,moderate,Private room,2011,"$1,127 ",$225 ,1,189,06/11/2019,3,5,83
1132783,6289503909,unconfirmed,Payne,Manhattan,FALSE,flexible,Private room,,$137 ,$27 ,2,1,10/07/2018,4,1,173
1133336,73371624660,verified,Russell,Manhattan,TRUE,flexible,Entire home/apt,,$138 ,$28 ,2,127,6/20/2019,4,1,386
1133888,38278567651,unconfirmed,Cooper,Manhattan,FALSE,moderate,Entire home/apt,,$597 ,$119 ,4,4,8/25/2017,3,1,201
1134440,81849555528,verified,Richardson,,FALSE,flexible,Entire home/apt,,$252 ,$50 ,3,135,6/20/2019,1,3,109
1134993,39174831196,verified,Allen,Manhattan,TRUE,flexible,Entire home/apt,,$959 ,$192 ,2,21,12/12/2015,5,1,12
1135545,27743402115,verified,Thomas,Manhattan,FALSE,flexible,Entire home/apt,2006,$595 ,$119 ,2,35,7/27/2017,1,1,0
1136097,27437089550,unconfirmed,Tucker,Manhattan,FALSE,moderate,Private room,2010,"$1,076 ",$215 ,14,10,06/01/2019,3,2,319
1136650,6670990373,unconfirmed,Warren,Manhattan,FALSE,strict,Private room,2008,$956 ,$191 ,4,171,6/23/2019,5,2,50
1137202,56864395436,unconfirmed,Taylor,Manhattan,TRUE,moderate,Entire home/apt,2015,$81 ,$16 ,200,92,4/30/2019,1,1,118
1137754,95787147567,unconfirmed,Mason,Brooklyn,TRUE,strict,Entire home/apt,2011,$472 ,$94 ,3,238,6/14/2019,,1,350
1138306,68034176973,unconfirmed,Hunt,Manhattan,TRUE,moderate,Entire home/apt,2018,"$1,058 ",$212 ,50,56,5/26/2019,,1,85
1138859,49595827306,,Richardson,,TRUE,moderate,Entire home/apt,2022,"$1,028 ",$206 ,3,111,,,1,150
1139411,59031426800,,Taylor,Staten Island,TRUE,flexible,Private room,2006,$725 ,$145 ,2,193,,,6,138
1139963,13992927619,,Fowler,Staten Island,TRUE,strict,Private room,2017,$784 ,$157 ,2,147,,,6,-1
1140516,86997411863,,Murphy,Staten Island,TRUE,flexible,Private room,2022,$593 ,$119 ,2,177,,,6,313
1141068,13282897809,,Rogers,Manhattan,TRUE,strict,Entire home/apt,2014,"$1,067 ",$213 ,3,185,5/24/2019,4,2,248
1141620,94532787850,,Davis,Manhattan,FALSE,strict,Entire home/apt,2008,$794 ,$159 ,9,62,6/21/2019,2,2,80
1142173,87944779917,,Baker,Brooklyn,TRUE,moderate,Entire home/apt,2008,$842 ,$168 ,3,124,6/16/2058,4,3,230
1142725,97374363906,verified,Richardson,Brooklyn,FALSE,moderate,Private room,2019,"$1,164 ",$233 ,2,181,6/23/2019,1,2,145
1143277,60931330665,verified,Lloyd,Staten Island,FALSE,moderate,Private room,2010,"$1,032 ",$206 ,2,333,07/02/2019,5,6,
1143829,3323425751,unconfirmed,Perry,Queens,TRUE,flexible,Entire home/apt,2005,$545 ,$109 ,5,441,6/24/2019,5,1,
1144382,87014850347,unconfirmed,Richardson,Brooklyn,FALSE,flexible,Private room,2013,$786 ,$157 ,1,45,5/16/2019,4,2,
1144934,40815560652,unconfirmed,Brown,Brooklyn,FALSE,flexible,Private room,2018,$114 ,$23 ,14,9,8/29/2016,5,2,
1145486,21787820811,verified,Foster,Bronx,TRUE,moderate,Private room,2005,$643 ,$129 ,2,0,,1,7,
1146039,73292273095,verified,Hamilton,,TRUE,flexible,Entire home/apt,2016,$909 ,$182 ,2,38,6/27/2019,4,13,
1146591,4292764830,verified,Reed,Brooklyn,FALSE,flexible,Entire home/apt,2007,$841 ,$168 ,399,248,6/25/2019,4,2,
1147143,65603422910,verified,Lloyd,Manhattan,TRUE,moderate,Entire home/apt,2019,$73 ,$15 ,5,143,6/19/2019,1,2,
1147696,20568220502,unconfirmed,Tucker,Brooklyn,TRUE,strict,Private room,2019,"$1,143 ",$229 ,3,36,8/19/2018,5,4,
1148248,84001079377,verified,,Manhattan,FALSE,strict,Private room,2003,$373 ,$75 ,7,0,,,2,
1148800,7621262871,unconfirmed,,Brooklyn,TRUE,moderate,Private room,2013,$572 ,$114 ,17,14,01/07/2019,,4,
1149352,28535518402,unconfirmed,,Manhattan,TRUE,flexible,Entire home/apt,2012,$136 ,$27 ,3,0,,,1,
1149905,73297206234,unconfirmed,,Brooklyn,TRUE,moderate,Private room,2007,$383 ,$77 ,3,279,6/24/2019,,1,
1150457,87092192250,verified,,Brooklyn,TRUE,strict,Private room,2012,$343 ,$69 ,4,18,01/02/2019,,4,
1151009,17537448427,verified,,Brooklyn,TRUE,strict,Private room,2011,"$1,095 ",$219 ,6,50,5/26/2019,3,1,
1151562,35556849395,verified,,Brooklyn,TRUE,moderate,Private room,2007,$503 ,$101 ,2,227,6/27/2019,2,2,
1152114,93362038010,verified,Mitchell,Manhattan,FALSE,strict,Entire home/apt,2008,$895 ,$179 ,14,1,01/02/2019,2,1,
1152666,7784280062,verified,Gibson,Manhattan,TRUE,moderate,Private room,2010,$426 ,$85 ,2,203,6/23/2019,3,2,
1153219,37061887763,verified,Owens,Manhattan,FALSE,strict,Entire home/apt,2022,"$1,127 ",$225 ,2,210,07/06/2019,2,1,267
1153771,11267838049,unconfirmed,Miller,Brooklyn,TRUE,strict,Private room,2015,$368 ,$74 ,5,64,01/05/2019,5,1,300
1154323,82126050175,unconfirmed,Smith,Brooklyn,FALSE,flexible,Private room,2016,$679 ,$136 ,3,0,,2,1,350
1154875,18425219763,unconfirmed,Chapman,Manhattan,FALSE,moderate,Entire home/apt,2012,$850 ,$170 ,7,5,01/03/2019,4,1,33
1155428,29306345588,unconfirmed,Owens,Brooklyn,TRUE,moderate,Entire home/apt,2006,"$1,003 ",$201 ,10,49,6/29/2019,1,1,407
1155980,32635231420,verified,Nelson,Brooklyn,TRUE,moderate,Entire home/apt,2022,$875 ,$175 ,,132,07/07/2019,5,1,422
1156532,60088050246,unconfirmed,Cooper,Manhattan,TRUE,strict,Private room,2006,$953 ,$191 ,,20,01/02/2019,3,1,378
1157085,57936271725,verified,Payne,Brooklyn,FALSE,flexible,Entire home/apt,2007,$720 ,$144 ,,11,05/02/2013,5,1,46
1157637,33238731556,verified,Higgins,Brooklyn,TRUE,flexible,Entire home/apt,2004,$387 ,$77 ,,51,07/01/2019,4,1,101
1158189,16343223827,unconfirmed,Thompson,Brooklyn,TRUE,flexible,Private room,2014,$662 ,$132 ,,15,6/30/2019,5,5,210
1158742,28086905848,unconfirmed,Clark,Manhattan,TRUE,moderate,Entire home/apt,2007,$375 ,$75 ,,67,6/25/2019,2,1,104
1159294,62992139309,,Payne,Manhattan,TRUE,strict,Private room,,$706 ,$141 ,,109,6/23/2019,4,3,350
1159846,98480978167,,Baker,,FALSE,moderate,Entire home/apt,,$387 ,$77 ,,9,2/16/2019,4,1,323
1160398,82083475949,,Brown,Manhattan,FALSE,strict,Entire home/apt,,$487 ,$97 ,,187,6/23/2019,2,1,34
1160951,83307746837,,Jones,Brooklyn,TRUE,flexible,Entire home/apt,,$779 ,$156 ,,214,6/23/2019,4,2,188
1161503,72299294739,,Williams,Brooklyn,FALSE,flexible,Entire home/apt,,$209 ,$42 ,,69,07/01/2019,3,2,96
1162055,72771681789,,Payne,Manhattan,TRUE,strict,Entire home/apt,,"$1,083 ",$217 ,,22,6/15/2019,2,1,352
1162608,39776214246,,Ellis,Brooklyn,FALSE,flexible,Entire home/apt,,$616 ,$123 ,,56,05/06/2019,3,1,78
1163160,689339660,,Cameron,Manhattan,FALSE,moderate,Private room,2022,$968 ,$194 ,3,93,6/22/2019,5,1,416
1163712,47501921105,,Nelson,Manhattan,TRUE,moderate,Private room,2020,$643 ,$129 ,1,104,6/25/2019,2,2,206
1164265,11745797323,,Tucker,,FALSE,flexible,Private room,2019,$960 ,$192 ,30,64,07/06/2018,1,1,52
1164817,14516682915,,Cole,Brooklyn,TRUE,flexible,Entire home/apt,2004,$961 ,$192 ,3,127,6/24/2019,1,2,295
1165369,5813584967,verified,Harris,Manhattan,FALSE,strict,Entire home/apt,2010,$544 ,$109 ,11,30,6/13/2019,4,1,76
1165921,70108456652,verified,Ryan,Brooklyn,TRUE,flexible,Entire home/apt,2015,$523 ,$105 ,2,106,6/27/2019,5,3,16
1166474,66810551515,unconfirmed,Russell,Brooklyn,FALSE,strict,Private room,2011,$614 ,$123 ,452,6,11/13/2016,4,1,351
1167026,22374277894,verified,Farrell,Manhattan,TRUE,moderate,Entire home/apt,2013,$178 ,$36 ,2,191,6/20/2019,2,1,397
1167578,74507894043,verified,Jones,Manhattan,FALSE,moderate,Entire home/apt,2008,$61 ,$12 ,30,48,06/11/2019,3,1,276
1168131,55936255796,unconfirmed,Morrison,Brooklyn,TRUE,strict,Private room,2019,$901 ,$180 ,5,47,6/29/2019,3,1,68
1168683,6985874676,unconfirmed,Robinson,Manhattan,TRUE,moderate,Private room,2012,"$1,189 ",$238 ,2,120,6/30/2019,4,1,398
1169235,56474437179,unconfirmed,Elliott,Manhattan,FALSE,strict,Private room,2008,$783 ,$157 ,3,52,01/10/2019,4,1,135
1169788,62372364631,verified,Morrison,Manhattan,TRUE,strict,Entire home/apt,2009,$69 ,$14 ,2,48,6/16/2019,4,4,86
1170340,85903420392,unconfirmed,Perry,Manhattan,TRUE,strict,Entire home/apt,2003,"$1,018 ",$204 ,3,32,5/24/2019,1,2,412
1170892,48659572099,verified,Stewart,,TRUE,flexible,Entire home/apt,2014,$651 ,$130 ,25,43,6/17/2019,5,1,87
1171444,92124810462,verified,Thompson,Manhattan,TRUE,strict,Entire home/apt,2010,$935 ,$187 ,30,39,6/25/2019,2,1,-9
1171997,69516552829,unconfirmed,Moore,Brooklyn,TRUE,moderate,Entire home/apt,2003,$784 ,$157 ,1,50,5/13/2014,4,1,47
1172549,67156618342,verified,Douglas,Bronx,FALSE,strict,Entire home/apt,2009,$55 ,$11 ,30,4,01/02/2019,5,2,315
1173101,948625792,verified,Howard,Manhattan,FALSE,moderate,Entire home/apt,2008,$989 ,$198 ,13,38,2/15/2019,3,1,105
1173654,22329339249,verified,Hill,Brooklyn,FALSE,flexible,Private room,2004,"$1,029 ",$206 ,3,29,6/16/2019,1,1,87
1174206,46265383607,verified,Chapman,Brooklyn,FALSE,strict,Entire home/apt,2015,$291 ,$58 ,4,59,6/23/2019,3,1,52
1174758,12636519384,verified,Reed,Brooklyn,FALSE,flexible,Entire home/apt,2005,$787 ,$157 ,1,68,06/07/2019,3,2,189
1175311,46734985483,verified,Perkins,Manhattan,TRUE,moderate,Entire home/apt,2016,$269 ,$54 ,14,26,11/25/2015,5,3,132
1175863,44227072273,unconfirmed,Henderson,Manhattan,TRUE,moderate,Entire home/apt,2007,$725 ,$145 ,14,31,03/01/2022,5,1,81
1176415,49542841946,unconfirmed,Hawkins,Queens,TRUE,moderate,Entire home/apt,2022,$612 ,$122 ,2,198,5/31/2019,1,1,42
1176967,70084472212,verified,Barnes,Brooklyn,TRUE,flexible,Private room,2018,$920 ,$184 ,2,1,3/28/2026,3,1,73
1177520,59305845429,verified,Holmes,,FALSE,strict,Private room,2017,"$1,080 ",$216 ,2,220,6/22/2019,3,2,361
1178072,31767549581,unconfirmed,Stewart,Manhattan,FALSE,flexible,Entire home/apt,2017,$824 ,$165 ,3,286,6/27/2019,1,1,177
1178624,12345699010,verified,Carroll,Brooklyn,TRUE,flexible,Entire home/apt,2011,"$1,038 ",$208 ,2,398,6/28/2019,5,3,245
1179177,98461689008,verified,Rogers,Brooklyn,TRUE,strict,Private room,2004,"$1,074 ",$215 ,3,36,07/01/2019,1,28,272
1179729,71445626554,verified,Ellis,Manhattan,TRUE,flexible,Private room,2014,$72 ,$14 ,3,36,6/14/2019,1,1,386
1180281,51050931496,verified,Wright,Brooklyn,TRUE,moderate,Entire home/apt,2013,$162 ,$32 ,4,6,02/05/2016,5,1,247
1180834,74406592227,verified,Mason,Brooklyn,FALSE,flexible,Entire home/apt,2006,$701 ,$140 ,6,14,4/20/2019,4,1,394
1181386,20607602860,unconfirmed,Ross,Brooklyn,TRUE,moderate,Private room,2021,$566 ,$113 ,14,76,3/31/2019,5,6,179
1181938,28145791656,verified,Chapman,Manhattan,FALSE,flexible,Private room,2019,$741 ,$148 ,,182,07/04/2019,4,1,
1182490,44391064237,unconfirmed,Spencer,Brooklyn,TRUE,strict,Private room,2006,$338 ,$68 ,,8,3/27/2016,2,28,
1183043,19383825275,verified,Casey,Brooklyn,TRUE,flexible,Private room,2017,"$1,065 ",$213 ,,7,5/24/2019,,28,
1183595,34226133683,verified,Rogers,Brooklyn,FALSE,strict,Entire home/apt,2018,"$1,059 ",$212 ,,34,9/25/2018,,2,
1184147,88368177514,verified,Spencer,Brooklyn,FALSE,strict,Private room,2017,"$1,109 ",$222 ,,2,05/12/2021,,28,
1184700,19318123506,unconfirmed,Crawford,Brooklyn,FALSE,moderate,Private room,2022,$981 ,$196 ,,66,9/16/2016,,2,
1185252,4051354337,unconfirmed,Cole,Brooklyn,FALSE,flexible,Entire home/apt,2015,$589 ,$118 ,,80,6/30/2019,,2,
1185804,6979548398,unconfirmed,Carter,Manhattan,TRUE,moderate,Entire home/apt,2021,$685 ,$137 ,,240,06/06/2019,3,1,
1186357,22850973202,verified,Ellis,Brooklyn,FALSE,flexible,Entire home/apt,2020,$348 ,$70 ,,46,07/02/2019,1,1,
1186909,77105495927,verified,Hawkins,Brooklyn,TRUE,moderate,Entire home/apt,,$824 ,$165 ,,228,,1,1,
1187461,52556929853,unconfirmed,Mason,Brooklyn,TRUE,flexible,Entire home/apt,,$68 ,$14 ,,5,,4,1,
1188013,46039496364,verified,Anderson,Brooklyn,TRUE,flexible,Entire home/apt,,$933 ,$187 ,30,8,,5,1,
1188566,73469118246,verified,Crawford,Manhattan,TRUE,strict,Entire home/apt,,$69 ,$14 ,2,33,,3,1,
1189118,81366061994,verified,Allen,Brooklyn,FALSE,strict,Private room,,"$1,034 ",$207 ,3,13,,5,28,
1189670,64785866248,unconfirmed,Hall,Brooklyn,FALSE,strict,Entire home/apt,,$248 ,$50 ,5,5,7/22/2018,3,1,
1190223,92713417505,unconfirmed,Rogers,Manhattan,TRUE,flexible,Entire home/apt,,"$1,019 ",$204 ,1,388,6/26/2019,3,1,
1190775,96353867581,verified,Murphy,Manhattan,FALSE,flexible,Private room,,$588 ,$118 ,3,223,6/23/2019,1,2,
1191327,15623414385,verified,Dixon,Brooklyn,FALSE,flexible,Entire home/apt,,$206 ,$41 ,15,11,1/14/2019,2,5,
1191880,41888244194,verified,Higgins,Manhattan,FALSE,strict,Entire home/apt,,$528 ,$106 ,2,151,6/24/2019,4,2,
1192432,93223250385,unconfirmed,Tucker,Brooklyn,FALSE,flexible,Entire home/apt,2017,$332 ,$66 ,5,0,,3,3,
1192984,81851894009,unconfirmed,Casey,Brooklyn,TRUE,moderate,Entire home/apt,2013,$174 ,$35 ,3,218,6/28/2019,3,4,
1193536,30738965033,verified,Gray,Brooklyn,TRUE,moderate,Entire home/apt,2016,$729 ,$146 ,2,75,6/23/2019,4,2,
1194089,53540437335,verified,Higgins,Queens,TRUE,moderate,Private room,2003,$292 ,$58 ,1,42,07/06/2019,5,2,
1194641,66643346348,verified,Russell,Brooklyn,FALSE,flexible,Entire home/apt,2003,"$1,142 ",$228 ,3455,0,,1,1,
1195193,29685226762,unconfirmed,West,Brooklyn,,,Entire home/apt,2014,"$1,056 ",$211 ,2,370,07/05/2019,4,1,
1195746,2227683633,unconfirmed,Grant,Brooklyn,,,Entire home/apt,2009,$73 ,$15 ,-5,104,6/21/2019,5,1,31
1196298,42417937574,verified,Harrison,Brooklyn,TRUE,moderate,Entire home/apt,2014,$56 ,$11 ,,13,7/18/2016,1,1,95
1196850,32345142305,unconfirmed,Johnston,Brooklyn,FALSE,moderate,Entire home/apt,2020,"$1,047 ",$209 ,,4,12/26/2018,2,1,154
1197403,6047944071,unconfirmed,Thomas,Brooklyn,TRUE,moderate,Private room,2021,$643 ,$129 ,,11,06/07/2019,3,3,-9
1197955,17771700593,unconfirmed,Davis,Manhattan,TRUE,flexible,Entire home/apt,2007,$943 ,$189 ,,1,02/04/2022,1,3,214
1198507,66970186975,unconfirmed,Turner,Manhattan,TRUE,moderate,Entire home/apt,2003,"$1,152 ",$230 ,,19,06/11/2018,5,1,204
1199059,40738753958,unconfirmed,Warren,Manhattan,FALSE,moderate,Shared room,2008,$599 ,$120 ,,131,5/26/2019,1,2,351
1199612,25868108107,unconfirmed,Bennett,Brooklyn,FALSE,strict,Entire home/apt,2009,$672 ,$134 ,,15,05/01/2019,3,1,371
1200164,81492867264,verified,Phillips,Manhattan,FALSE,flexible,Private room,2021,$50 ,$10 ,2,136,6/17/2019,4,1,312
1200716,92724296556,verified,Richards,,TRUE,moderate,Private room,2015,$671 ,$134 ,1,43,07/08/2019,5,1,150
1201269,2038352340,unconfirmed,Andrews,Brooklyn,FALSE,flexible,Entire home/apt,2006,$575 ,$115 ,7,98,6/28/2019,3,1,141
1201821,59139947513,verified,Parker,Brooklyn,TRUE,strict,Private room,2011,$99 ,$20 ,3,31,03/01/2019,2,1,419
1202373,97440036171,verified,Grant,Manhattan,FALSE,moderate,Entire home/apt,2012,$52 ,$10 ,21,45,01/01/2018,5,1,256
1202926,47892993006,unconfirmed,Mason,Brooklyn,TRUE,moderate,Entire home/apt,2019,$964 ,$193 ,3,124,6/26/2019,5,1,380
1203478,51169192919,unconfirmed,Dixon,Brooklyn,FALSE,flexible,Private room,2004,$68 ,$14 ,3,9,5/19/2018,4,28,270
1204030,9878435050,unconfirmed,Montgomery,Manhattan,TRUE,moderate,Entire home/apt,2017,$549 ,$110 ,5,166,5/27/2019,5,2,45
1204582,81066007591,verified,Reed,Queens,FALSE,flexible,Private room,2011,$438 ,$88 ,27,13,9/21/2015,3,1,336
1205135,92401344286,verified,Johnston,Brooklyn,TRUE,moderate,Entire home/apt,2006,$490 ,$98 ,30,15,01/05/2019,5,5,176
1205687,94733064515,verified,Lloyd,Manhattan,TRUE,strict,Private room,2013,"$1,137 ",$227 ,3,380,6/26/2019,4,2,379
1206239,25094598253,verified,Rogers,Brooklyn,FALSE,flexible,Entire home/apt,2016,"$1,170 ",$234 ,2,86,6/16/2019,2,1,35
1206792,29523917719,unconfirmed,Miller,Brooklyn,TRUE,strict,Entire home/apt,2011,$753 ,$151 ,3,248,6/20/2019,2,3,210
1207344,55463847321,verified,Cole,Manhattan,TRUE,strict,Entire home/apt,2014,$369 ,$74 ,5,49,6/19/2019,2,1,203
1207896,67967578281,unconfirmed,Kelly,Manhattan,TRUE,strict,Entire home/apt,2022,$508 ,$102 ,18,54,07/03/2019,4,1,264
1208449,19967814023,unconfirmed,Foster,Brooklyn,TRUE,flexible,Entire home/apt,2003,$443 ,$89 ,7,3,01/01/2013,4,1,402
1209001,47844092672,verified,Higgins,Manhattan,FALSE,strict,Private room,2005,$947 ,$189 ,1,1,01/02/2016,1,1,53
1209553,16999172748,unconfirmed,Richardson,Manhattan,FALSE,flexible,Entire home/apt,2021,$857 ,$171 ,2,56,12/28/2018,3,1,252
1210105,42067422922,verified,Wells,Brooklyn,FALSE,flexible,Private room,2018,$861 ,$172 ,2,163,5/24/2019,3,2,398
1210658,11659629495,unconfirmed,Kelley,Brooklyn,TRUE,strict,Private room,2010,$536 ,$107 ,2,247,6/21/2019,1,2,82
1211210,44133572709,verified,Williams,Manhattan,TRUE,moderate,Private room,2017,$690 ,$138 ,10,116,05/11/2019,5,1,5
1211762,36919388172,unconfirmed,Mitchell,Brooklyn,FALSE,flexible,Entire home/apt,2003,$971 ,$194 ,14,27,5/19/2019,2,2,362
1212315,60675986023,verified,West,Manhattan,FALSE,strict,Entire home/apt,2008,$696 ,$139 ,1,52,06/08/2019,5,3,338
1212867,44123434263,unconfirmed,Smith,Manhattan,FALSE,flexible,Entire home/apt,2014,"$1,188 ",$238 ,6,39,9/24/2018,4,1,238
1213419,618609977,unconfirmed,Payne,,TRUE,moderate,Private room,2013,"$1,083 ",$217 ,14,35,06/01/2019,5,1,61
1213972,34923339960,verified,Hall,Manhattan,TRUE,flexible,Entire home/apt,,$471 ,$94 ,1,320,6/23/2019,,1,414
1214524,44833399493,unconfirmed,Carter,Queens,TRUE,strict,Entire home/apt,,$257 ,$51 ,365,30,6/16/2019,,1,204
1215076,41111365670,unconfirmed,Walker,Brooklyn,FALSE,moderate,Entire home/apt,,$225 ,$45 ,3,225,6/24/2019,,4,209
1215628,15847512321,verified,Gibson,Brooklyn,FALSE,strict,Entire home/apt,2014,"$1,042 ",$208 ,30,95,5/26/2018,5,1,238
1216181,70757131780,verified,Harrison,Brooklyn,FALSE,moderate,Entire home/apt,2019,$52 ,$10 ,4,70,6/28/2019,2,1,406
1216733,68581912251,verified,Barrett,Manhattan,TRUE,moderate,Private room,2007,$409 ,$82 ,2,35,01/03/2019,3,1,11
1217285,3491947517,unconfirmed,Gibson,Manhattan,TRUE,moderate,Private room,2018,$121 ,$24 ,2,0,,4,1,227
1217838,80953875488,verified,Hall,Brooklyn,FALSE,moderate,Entire home/apt,2008,$788 ,$158 ,4,50,07/02/2019,3,1,235
1218390,38478718480,verified,Fowler,Brooklyn,TRUE,flexible,Entire home/apt,2010,$586 ,$117 ,2,29,6/23/2019,1,1,318
1218942,84147864821,unconfirmed,Smith,Brooklyn,TRUE,strict,Entire home/apt,2017,$608 ,$122 ,2,23,05/02/2016,2,2,280
1219495,40348053102,unconfirmed,Tucker,Manhattan,FALSE,strict,Entire home/apt,2015,$964 ,$193 ,2,142,6/16/2019,2,2,140
1220047,91864950988,verified,Holmes,Manhattan,TRUE,strict,Entire home/apt,2010,$154 ,$31 ,2,70,07/01/2019,4,1,256
1220599,5274414000,verified,Allen,Brooklyn,TRUE,strict,Private room,2008,$132 ,$26 ,2,38,06/03/2019,3,2,107
1221151,50336791874,verified,Tucker,Brooklyn,FALSE,flexible,Private room,2015,$779 ,$156 ,-1,82,5/19/2019,2,2,131
1221704,67025449634,unconfirmed,Higgins,Manhattan,TRUE,moderate,Entire home/apt,2014,$619 ,$124 ,2,403,07/07/2019,1,3,35
1222256,86170800318,unconfirmed,Cameron,Manhattan,TRUE,moderate,Private room,2018,"$1,155 ",$231 ,1,3,11/06/2014,2,1,117
1222808,27899766790,verified,Alexander,Brooklyn,,,Entire home/apt,2010,$281 ,$56 ,30,3,08/04/2014,4,1,316
